label,prompt,mean_same,max_other,score
Sarcosoma globosum,photograph of black Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum showing rough surface,-inf,-inf,
Sarcosoma globosum,mushroom with rough cap texture,-inf,-inf,
Sarcosoma globosum,rough Sarcosoma globosum specimen,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum showing highly detailed surface,-inf,-inf,
Sarcosoma globosum,mushroom with highly detailed cap texture,-inf,-inf,
Sarcosoma globosum,highly detailed Sarcosoma globosum specimen,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum with irregular cap,-inf,-inf,
Sarcosoma globosum,mushroom displaying irregular cap,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum showing irregular cap,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum with balanced proportions,-inf,-inf,
Sarcosoma globosum,mushroom displaying balanced proportions,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum showing balanced proportions,-inf,-inf,
Sarcosoma globosum,naturally lit photograph of Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum in naturally lit conditions,-inf,-inf,
Sarcosoma globosum,balanced contrast photograph of Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum in balanced contrast conditions,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum with gray and black coloring and rough texture,-inf,-inf,
Sarcosoma globosum,gray Sarcosoma globosum mushroom with irregular cap,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum mushroom with tan coloration,-inf,-inf,
Sarcosoma globosum,mushroom displaying tan tones,-inf,-inf,
Sarcosoma globosum,tan-colored Sarcosoma globosum fungus,-inf,-inf,
Sarcosoma globosum,photograph of tan Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum mushroom with cream coloration,-inf,-inf,
Sarcosoma globosum,mushroom displaying cream tones,-inf,-inf,
Sarcosoma globosum,cream-colored Sarcosoma globosum fungus,-inf,-inf,
Sarcosoma globosum,photograph of cream Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,high contrast photograph of Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum in high contrast conditions,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum with tan and black coloring and rough texture,-inf,-inf,
Sarcosoma globosum,tan Sarcosoma globosum mushroom with irregular cap,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum showing moderately textured surface,-inf,-inf,
Sarcosoma globosum,mushroom with moderately textured cap texture,-inf,-inf,
Sarcosoma globosum,moderately textured Sarcosoma globosum specimen,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum with black and gray coloring and moderately textured texture,-inf,-inf,
Sarcosoma globosum,black Sarcosoma globosum mushroom with irregular cap,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum mushroom with brown coloration,-inf,-inf,
Sarcosoma globosum,mushroom displaying brown tones,-inf,-inf,
Sarcosoma globosum,brown-colored Sarcosoma globosum fungus,-inf,-inf,
Sarcosoma globosum,photograph of brown Sarcosoma globosum,-inf,-inf,
Sarcosoma globosum,brown Sarcosoma globosum mushroom with irregular cap,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum with black and brown coloring and rough texture,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum typically displaying black coloration,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum typically displaying gray coloration,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum typically displaying brown coloration,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum commonly showing highly detailed,-inf,-inf,
Sarcosoma globosum,Sarcosoma globosum commonly showing rough,-inf,-inf,
Schizophyllum commune,Schizophyllum commune mushroom with gray coloration,-inf,-inf,
Schizophyllum commune,mushroom displaying gray tones,-inf,-inf,
Schizophyllum commune,gray-colored Schizophyllum commune fungus,-inf,-inf,
Schizophyllum commune,photograph of gray Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune mushroom with black coloration,-inf,-inf,
Schizophyllum commune,mushroom displaying black tones,-inf,-inf,
Schizophyllum commune,black-colored Schizophyllum commune fungus,-inf,-inf,
Schizophyllum commune,photograph of black Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune showing moderately textured surface,-inf,-inf,
Schizophyllum commune,mushroom with moderately textured cap texture,-inf,-inf,
Schizophyllum commune,moderately textured Schizophyllum commune specimen,-inf,-inf,
Schizophyllum commune,Schizophyllum commune showing highly detailed surface,-inf,-inf,
Schizophyllum commune,mushroom with highly detailed cap texture,-inf,-inf,
Schizophyllum commune,highly detailed Schizophyllum commune specimen,-inf,-inf,
Schizophyllum commune,Schizophyllum commune with irregular cap,-inf,-inf,
Schizophyllum commune,mushroom displaying irregular cap,-inf,-inf,
Schizophyllum commune,Schizophyllum commune showing irregular cap,-inf,-inf,
Schizophyllum commune,"Schizophyllum commune with wide, spreading form",-inf,-inf,
Schizophyllum commune,"mushroom displaying wide, spreading form",-inf,-inf,
Schizophyllum commune,"Schizophyllum commune showing wide, spreading form",-inf,-inf,
Schizophyllum commune,naturally lit photograph of Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune in naturally lit conditions,-inf,-inf,
Schizophyllum commune,high contrast photograph of Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune in high contrast conditions,-inf,-inf,
Schizophyllum commune,Schizophyllum commune with gray and black coloring and moderately textured texture,-inf,-inf,
Schizophyllum commune,gray Schizophyllum commune mushroom with irregular cap,-inf,-inf,
Schizophyllum commune,Schizophyllum commune mushroom with brown coloration,-inf,-inf,
Schizophyllum commune,mushroom displaying brown tones,-inf,-inf,
Schizophyllum commune,brown-colored Schizophyllum commune fungus,-inf,-inf,
Schizophyllum commune,photograph of brown Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune showing smooth surface,-inf,-inf,
Schizophyllum commune,mushroom with smooth cap texture,-inf,-inf,
Schizophyllum commune,smooth Schizophyllum commune specimen,-inf,-inf,
Schizophyllum commune,balanced contrast photograph of Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune in balanced contrast conditions,-inf,-inf,
Schizophyllum commune,Schizophyllum commune with black and brown coloring and smooth texture,-inf,-inf,
Schizophyllum commune,black Schizophyllum commune mushroom with irregular cap,-inf,-inf,
Schizophyllum commune,Schizophyllum commune mushroom with cream coloration,-inf,-inf,
Schizophyllum commune,mushroom displaying cream tones,-inf,-inf,
Schizophyllum commune,cream-colored Schizophyllum commune fungus,-inf,-inf,
Schizophyllum commune,photograph of cream Schizophyllum commune,-inf,-inf,
Schizophyllum commune,Schizophyllum commune showing rough surface,-inf,-inf,
Schizophyllum commune,mushroom with rough cap texture,-inf,-inf,
Schizophyllum commune,rough Schizophyllum commune specimen,-inf,-inf,
Schizophyllum commune,Schizophyllum commune with balanced proportions,-inf,-inf,
Schizophyllum commune,mushroom displaying balanced proportions,-inf,-inf,
Schizophyllum commune,Schizophyllum commune showing balanced proportions,-inf,-inf,
Schizophyllum commune,Schizophyllum commune with black and gray coloring and rough texture,-inf,-inf,
Schizophyllum commune,"dark, shadowy photograph of Schizophyllum commune",-inf,-inf,
Schizophyllum commune,"Schizophyllum commune in dark, shadowy conditions",-inf,-inf,
Schizophyllum commune,Schizophyllum commune with black and gray coloring and moderately textured texture,-inf,-inf,
Schizophyllum commune,"Schizophyllum commune with tall, narrow form",-inf,-inf,
Schizophyllum commune,"mushroom displaying tall, narrow form",-inf,-inf,
Schizophyllum commune,"Schizophyllum commune showing tall, narrow form",-inf,-inf,
Schizophyllum commune,Schizophyllum commune typically displaying gray coloration,-inf,-inf,
Schizophyllum commune,Schizophyllum commune typically displaying black coloration,-inf,-inf,
Schizophyllum commune,Schizophyllum commune typically displaying brown coloration,-inf,-inf,
Schizophyllum commune,Schizophyllum commune commonly showing highly detailed,-inf,-inf,
Schizophyllum commune,Schizophyllum commune commonly showing moderately textured,-inf,-inf,
Schizophyllum commune,a photo of Splitgill,-inf,-inf,
Schizophyllum commune,a photograph of Splitgill,-inf,-inf,
Schizophyllum commune,Splitgill mushroom,-inf,-inf,
Schizophyllum commune,Splitgill fungus,-inf,-inf,
Schizophyllum commune,photo of Splitgill mushroom,-inf,-inf,
Schizophyllum commune,field guide photo of Splitgill,-inf,-inf,
Stereum hirsutum,Stereum hirsutum mushroom with black coloration,-inf,-inf,
Stereum hirsutum,mushroom displaying black tones,-inf,-inf,
Stereum hirsutum,black-colored Stereum hirsutum fungus,-inf,-inf,
Stereum hirsutum,photograph of black Stereum hirsutum,-inf,-inf,
Stereum hirsutum,Stereum hirsutum mushroom with gray coloration,-inf,-inf,
Stereum hirsutum,mushroom displaying gray tones,-inf,-inf,
Stereum hirsutum,gray-colored Stereum hirsutum fungus,-inf,-inf,
Stereum hirsutum,photograph of gray Stereum hirsutum,-inf,-inf,
Stereum hirsutum,Stereum hirsutum showing rough surface,-inf,-inf,
Stereum hirsutum,mushroom with rough cap texture,-inf,-inf,
Stereum hirsutum,rough Stereum hirsutum specimen,-inf,-inf,
Stereum hirsutum,Stereum hirsutum showing highly detailed surface,-inf,-inf,
Stereum hirsutum,mushroom with highly detailed cap texture,-inf,-inf,
Stereum hirsutum,highly detailed Stereum hirsutum specimen,-inf,-inf,
Stereum hirsutum,Stereum hirsutum with irregular cap,-inf,-inf,
Stereum hirsutum,mushroom displaying irregular cap,-inf,-inf,
Stereum hirsutum,Stereum hirsutum showing irregular cap,-inf,-inf,
Stereum hirsutum,"Stereum hirsutum with wide, spreading form",-inf,-inf,
Stereum hirsutum,"mushroom displaying wide, spreading form",-inf,-inf,
Stereum hirsutum,"Stereum hirsutum showing wide, spreading form",-inf,-inf,
Stereum hirsutum,naturally lit photograph of Stereum hirsutum,-inf,-inf,
Stereum hirsutum,Stereum hirsutum in naturally lit conditions,-inf,-inf,
Stereum hirsutum,balanced contrast photograph of Stereum hirsutum,-inf,-inf,
Stereum hirsutum,Stereum hirsutum in balanced contrast conditions,-inf,-inf,
Stereum hirsutum,Stereum hirsutum with black and gray coloring and rough texture,-inf,-inf,
Stereum hirsutum,black Stereum hirsutum mushroom with irregular cap,-inf,-inf,
Stereum hirsutum,Stereum hirsutum with balanced proportions,-inf,-inf,
Stereum hirsutum,mushroom displaying balanced proportions,-inf,-inf,
Stereum hirsutum,Stereum hirsutum showing balanced proportions,-inf,-inf,
Stereum hirsutum,high contrast photograph of Stereum hirsutum,-inf,-inf,
Stereum hirsutum,Stereum hirsutum in high contrast conditions,-inf,-inf,
Stereum hirsutum,Stereum hirsutum with gray and black coloring and rough texture,-inf,-inf,
Stereum hirsutum,gray Stereum hirsutum mushroom with irregular cap,-inf,-inf,
Stereum hirsutum,Stereum hirsutum mushroom with cream coloration,-inf,-inf,
Stereum hirsutum,mushroom displaying cream tones,-inf,-inf,
Stereum hirsutum,cream-colored Stereum hirsutum fungus,-inf,-inf,
Stereum hirsutum,photograph of cream Stereum hirsutum,-inf,-inf,
Stereum hirsutum,"Stereum hirsutum with tall, narrow form",-inf,-inf,
Stereum hirsutum,"mushroom displaying tall, narrow form",-inf,-inf,
Stereum hirsutum,"Stereum hirsutum showing tall, narrow form",-inf,-inf,
Stereum hirsutum,Stereum hirsutum with gray and cream coloring and rough texture,-inf,-inf,
Stereum hirsutum,Stereum hirsutum mushroom with brown coloration,-inf,-inf,
Stereum hirsutum,mushroom displaying brown tones,-inf,-inf,
Stereum hirsutum,brown-colored Stereum hirsutum fungus,-inf,-inf,
Stereum hirsutum,photograph of brown Stereum hirsutum,-inf,-inf,
Stereum hirsutum,"dark, shadowy photograph of Stereum hirsutum",-inf,-inf,
Stereum hirsutum,"Stereum hirsutum in dark, shadowy conditions",-inf,-inf,
Stereum hirsutum,Stereum hirsutum with black and brown coloring and rough texture,-inf,-inf,
Stereum hirsutum,Stereum hirsutum typically displaying black coloration,-inf,-inf,
Stereum hirsutum,Stereum hirsutum typically displaying gray coloration,-inf,-inf,
Stereum hirsutum,Stereum hirsutum typically displaying cream coloration,-inf,-inf,
Stereum hirsutum,Stereum hirsutum commonly showing rough,-inf,-inf,
Stereum hirsutum,Stereum hirsutum commonly showing highly detailed,-inf,-inf,
Stereum hirsutum,a photo of the false turkey tail,-inf,-inf,
Stereum hirsutum,a photograph of the false turkey tail,-inf,-inf,
Stereum hirsutum,the false turkey tail mushroom,-inf,-inf,
Stereum hirsutum,the false turkey tail fungus,-inf,-inf,
Stereum hirsutum,photo of the false turkey tail mushroom,-inf,-inf,
Stereum hirsutum,field guide photo of the false turkey tail,-inf,-inf,
Stereum ostrea,Stereum ostrea mushroom with gray coloration,-inf,-inf,
Stereum ostrea,mushroom displaying gray tones,-inf,-inf,
Stereum ostrea,gray-colored Stereum ostrea fungus,-inf,-inf,
Stereum ostrea,photograph of gray Stereum ostrea,-inf,-inf,
Stereum ostrea,Stereum ostrea mushroom with black coloration,-inf,-inf,
Stereum ostrea,mushroom displaying black tones,-inf,-inf,
Stereum ostrea,black-colored Stereum ostrea fungus,-inf,-inf,
Stereum ostrea,photograph of black Stereum ostrea,-inf,-inf,
Stereum ostrea,Stereum ostrea showing rough surface,-inf,-inf,
Stereum ostrea,mushroom with rough cap texture,-inf,-inf,
Stereum ostrea,rough Stereum ostrea specimen,-inf,-inf,
Stereum ostrea,Stereum ostrea showing highly detailed surface,-inf,-inf,
Stereum ostrea,mushroom with highly detailed cap texture,-inf,-inf,
Stereum ostrea,highly detailed Stereum ostrea specimen,-inf,-inf,
Stereum ostrea,Stereum ostrea with irregular cap,-inf,-inf,
Stereum ostrea,mushroom displaying irregular cap,-inf,-inf,
Stereum ostrea,Stereum ostrea showing irregular cap,-inf,-inf,
Stereum ostrea,Stereum ostrea with balanced proportions,-inf,-inf,
Stereum ostrea,mushroom displaying balanced proportions,-inf,-inf,
Stereum ostrea,Stereum ostrea showing balanced proportions,-inf,-inf,
Stereum ostrea,naturally lit photograph of Stereum ostrea,-inf,-inf,
Stereum ostrea,Stereum ostrea in naturally lit conditions,-inf,-inf,
Stereum ostrea,high contrast photograph of Stereum ostrea,-inf,-inf,
Stereum ostrea,Stereum ostrea in high contrast conditions,-inf,-inf,
Stereum ostrea,Stereum ostrea with gray and black coloring and rough texture,-inf,-inf,
Stereum ostrea,gray Stereum ostrea mushroom with irregular cap,-inf,-inf,
Stereum ostrea,balanced contrast photograph of Stereum ostrea,-inf,-inf,
Stereum ostrea,Stereum ostrea in balanced contrast conditions,-inf,-inf,
Stereum ostrea,Stereum ostrea mushroom with brown coloration,-inf,-inf,
Stereum ostrea,mushroom displaying brown tones,-inf,-inf,
Stereum ostrea,brown-colored Stereum ostrea fungus,-inf,-inf,
Stereum ostrea,photograph of brown Stereum ostrea,-inf,-inf,
Stereum ostrea,"Stereum ostrea with wide, spreading form",-inf,-inf,
Stereum ostrea,"mushroom displaying wide, spreading form",-inf,-inf,
Stereum ostrea,"Stereum ostrea showing wide, spreading form",-inf,-inf,
Stereum ostrea,brown Stereum ostrea mushroom with irregular cap,-inf,-inf,
Stereum ostrea,Stereum ostrea typically displaying gray coloration,-inf,-inf,
Stereum ostrea,Stereum ostrea typically displaying black coloration,-inf,-inf,
Stereum ostrea,Stereum ostrea typically displaying brown coloration,-inf,-inf,
Stereum ostrea,Stereum ostrea commonly showing rough,-inf,-inf,
Stereum ostrea,Stereum ostrea commonly showing highly detailed,-inf,-inf,
Stereum ostrea,a photo of false turkey-tail,-inf,-inf,
Stereum ostrea,a photograph of false turkey-tail,-inf,-inf,
Stereum ostrea,false turkey-tail mushroom,-inf,-inf,
Stereum ostrea,false turkey-tail fungus,-inf,-inf,
Stereum ostrea,photo of false turkey-tail mushroom,-inf,-inf,
Stereum ostrea,field guide photo of false turkey-tail,-inf,-inf,
Stereum ostrea,a photo of golden curtain crust,-inf,-inf,
Stereum ostrea,a photograph of golden curtain crust,-inf,-inf,
Stereum ostrea,golden curtain crust mushroom,-inf,-inf,
Stereum ostrea,golden curtain crust fungus,-inf,-inf,
Stereum ostrea,photo of golden curtain crust mushroom,-inf,-inf,
Stereum ostrea,field guide photo of golden curtain crust,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa mushroom with black coloration,-inf,-inf,
Stropharia aeruginosa,mushroom displaying black tones,-inf,-inf,
Stropharia aeruginosa,black-colored Stropharia aeruginosa fungus,-inf,-inf,
Stropharia aeruginosa,photograph of black Stropharia aeruginosa,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa mushroom with gray coloration,-inf,-inf,
Stropharia aeruginosa,mushroom displaying gray tones,-inf,-inf,
Stropharia aeruginosa,gray-colored Stropharia aeruginosa fungus,-inf,-inf,
Stropharia aeruginosa,photograph of gray Stropharia aeruginosa,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa showing moderately textured surface,-inf,-inf,
Stropharia aeruginosa,mushroom with moderately textured cap texture,-inf,-inf,
Stropharia aeruginosa,moderately textured Stropharia aeruginosa specimen,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa showing highly detailed surface,-inf,-inf,
Stropharia aeruginosa,mushroom with highly detailed cap texture,-inf,-inf,
Stropharia aeruginosa,highly detailed Stropharia aeruginosa specimen,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa with irregular cap,-inf,-inf,
Stropharia aeruginosa,mushroom displaying irregular cap,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa showing irregular cap,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa with balanced proportions,-inf,-inf,
Stropharia aeruginosa,mushroom displaying balanced proportions,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa showing balanced proportions,-inf,-inf,
Stropharia aeruginosa,naturally lit photograph of Stropharia aeruginosa,-inf,-inf,
Stropharia aeruginosa,Stropharia aeruginosa in naturally lit conditions,-inf,-inf,
Stropharia aeruginosa,balanced contrast photograph of Stropharia aeruginosa,-inf,-inf,
